id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,11586,0,0,195,66,162.5,41.640625,1.0082610845565796,0.9925180673599243,0,0,800,533
1,1003,692,0,53,21,712.5,8.328125,0.9934563636779785,0.9801587462425232,0,0,800,533
2,10573,511,284,112,140,612.5,341.453125,0.9933870434761047,0.9854678511619568,0,0,800,533
3,643,0,417,31,31,12.5,424.734375,0.9868587255477905,0.9876733422279358,0,0,800,533
4,18986,327,287,211,142,462.5,374.765625,0.9755494594573975,0.9776644110679626,0,0,800,533
5,8960,383,92,174,97,487.5,141.578125,0.97129887342453,0.9735741019248962,0,0,800,533
6,13191,629,209,170,114,787.5,308.140625,0.9692123532295227,0.9756555557250977,0,0,800,533
7,15703,544,0,200,88,687.5,58.296875,0.9654117226600647,0.9823786020278931,0,0,800,533
8,21793,272,120,239,211,362.5,224.859375,0.9643970131874084,0.9573072195053101,0,0,800,533
9,1016,0,311,19,71,12.5,324.796875,0.9634697437286377,0.9737098217010498,0,0,800,533
10,9252,0,106,145,108,62.5,158.234375,0.9625454545021057,0.9712276458740234,0,0,800,533
11,287,692,218,30,11,712.5,224.859375,0.9602327346801758,0.9825783967971802,0,0,800,533
12,3926,46,453,153,37,87.5,458.046875,0.9568455219268799,0.9635637402534485,0,0,800,533
13,29602,61,116,240,209,187.5,208.203125,0.9557512998580933,0.9541085362434387,0,0,800,533
14,3140,608,0,64,54,662.5,8.328125,0.9544463157653809,0.9729814529418945,0,0,800,533
15,3937,629,263,170,60,737.5,291.484375,0.9544272422790527,0.964080810546875,0,0,800,533
16,4413,0,355,77,84,12.5,374.765625,0.9528473615646362,0.9689939618110657,0,0,800,533
17,9609,469,65,171,153,512.5,124.921875,0.9503839612007141,0.9625920057296753,0,0,800,533
18,3340,156,109,148,57,212.5,141.578125,0.9477349519729614,0.9634110331535339,0,0,800,533
19,7981,0,261,190,100,87.5,291.484375,0.9428497552871704,0.9571114182472229,0,0,800,533
20,18839,186,0,357,71,412.5,41.640625,0.9390826225280762,0.9647865295410156,0,0,800,533
21,19122,327,283,293,147,337.5,408.078125,0.9389101266860962,0.9603353142738342,0,0,800,533
22,7034,545,475,254,57,762.5,524.671875,0.9377252459526062,0.9628491401672363,0,0,800,533
23,385,332,119,42,17,337.5,124.921875,0.9376143217086792,0.9644669890403748,0,0,800,533
24,381,332,119,32,15,362.5,124.921875,0.9351849555969238,0.9766233563423157,0,0,800,533
25,551,750,0,49,18,787.5,8.328125,0.9338313341140747,0.9713261723518372,0,0,800,533
26,521,515,96,43,28,537.5,108.265625,0.931010365486145,0.9715369939804077,0,0,800,533
27,914,59,227,37,41,62.5,241.515625,0.9250621795654297,0.9541088342666626,0,0,800,533
28,3221,406,0,92,76,437.5,58.296875,0.9185789227485657,0.9610231518745422,0,0,800,533
29,6584,731,0,68,136,762.5,41.640625,0.9152204990386963,0.9523180723190308,0,0,800,533
30,290,627,515,26,17,637.5,524.671875,0.9102256298065186,0.9560810923576355,0,0,800,533
31,62,6,223,12,5,12.5,224.859375,0.9073116779327393,0.9682539701461792,0,0,800,533
32,115,560,119,14,8,562.5,124.921875,0.9063632488250732,0.9913793206214905,0,0,800,533
33,340,517,229,47,14,537.5,241.515625,0.9010627269744873,0.9591836929321289,0,0,800,533
34,83,6,222,13,7,12.5,224.859375,0.899677038192749,0.9759036302566528,0,0,800,533
35,1209,23,322,75,32,37.5,341.453125,0.8995683193206787,0.9538087248802185,0,0,800,533
36,10818,186,0,214,62,337.5,8.328125,0.8984373807907104,0.9655706286430359,0,0,800,533
37,1656,598,247,201,52,737.5,274.828125,0.8982442617416382,0.9539822936058044,0,0,800,533
38,185,103,520,15,12,112.5,524.671875,0.8974703550338745,0.9581151604652405,0,0,800,533
39,6016,502,135,139,84,587.5,158.234375,0.8968794941902161,0.9618706107139587,0,0,800,533
40,34976,186,0,613,186,562.5,74.953125,0.8938772082328796,0.951141893863678,0,0,800,533
41,286,24,514,17,18,37.5,524.671875,0.893811821937561,0.9553264379501343,0,0,800,533
42,245,81,517,19,15,87.5,524.671875,0.8915446996688843,0.9681274890899658,0,0,800,533
43,3503,537,135,84,65,612.5,174.890625,0.8847860097885132,0.9528591632843018,0,0,800,533
