id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,131277,0,0,798,270,686.640625,141.3125,0.9966887831687927,0.9618231654167175,0,0,799,532
1,16476,586,264,186,133,686.640625,307.5625,0.9951667189598083,0.9827783703804016,0,0,799,532
2,66879,14,350,784,178,212.234375,490.4375,0.986873984336853,0.9614979028701782,0,0,799,532
3,28151,93,0,219,171,187.265625,41.5625,0.9718882441520691,0.966488242149353,0,0,799,532
4,34860,0,0,169,272,112.359375,91.4375,0.9709587097167969,0.9816221594810486,0,0,799,532
5,96180,247,0,551,224,486.890625,174.5625,0.9616881608963013,0.9640458822250366,0,0,799,532
6,176,258,88,13,15,262.171875,91.4375,0.9602991938591003,0.966292142868042,0,0,799,532
7,39511,94,0,218,333,287.140625,74.8125,0.9564770460128784,0.9609516859054565,0,0,799,532
8,9058,568,448,230,83,736.578125,507.0625,0.95569908618927,0.954184353351593,0,0,799,532
9,1016,99,0,24,67,112.359375,41.5625,0.9536774158477783,0.971734881401062,0,0,799,532
10,34713,0,0,304,272,37.453125,174.5625,0.9533911943435669,0.9792106747627258,0,0,799,532
11,10613,203,363,173,101,262.171875,440.5625,0.9507584571838379,0.9512978196144104,0,0,799,532
12,2700,664,228,92,45,686.640625,241.0625,0.9427101016044617,0.964688777923584,0,0,799,532
13,2086,280,313,70,50,337.078125,357.4375,0.9390528202056885,0.9661176204681396,0,0,799,532
14,4409,563,198,96,95,611.734375,257.6875,0.9384531378746033,0.9618218541145325,0,0,799,532
15,1178,761,271,37,40,786.515625,274.3125,0.9330049753189087,0.9593361020088196,0,0,799,532
16,330,234,25,21,17,237.203125,41.5625,0.9311838150024414,0.9909090995788574,0,0,799,532
17,552,756,313,42,13,761.546875,324.1875,0.9286413192749023,0.9575971961021423,0,0,799,532
18,1144,158,313,59,29,187.265625,324.1875,0.926591157913208,0.9629629850387573,0,0,799,532
19,447,49,288,17,32,62.421875,307.5625,0.9259036779403687,0.9779735803604126,0,0,799,532
20,921,677,197,41,32,686.640625,207.8125,0.9254202842712402,0.9689839482307434,0,0,799,532
21,10611,607,295,150,102,736.578125,374.0625,0.922103762626648,0.9536290168762207,0,0,799,532
22,425,190,79,31,20,212.234375,91.4375,0.9214032888412476,0.9698376059532166,0,0,799,532
23,21780,339,311,310,108,411.984375,340.8125,0.9161445498466492,0.9527629613876343,0,0,799,532
24,1278,752,313,46,29,786.515625,340.8125,0.9147483706474304,0.9509063363075256,0,0,799,532
25,490,117,337,38,16,137.328125,340.8125,0.9144904613494873,0.9660000205039978,0,0,799,532
26,1297,588,198,53,39,611.734375,224.4375,0.9131698608398438,0.9659348726272583,0,0,799,532
27,263,652,186,18,18,661.671875,191.1875,0.9062011241912842,0.9701492786407471,0,0,799,532
28,204,189,249,15,17,187.265625,257.6875,0.9049798250198364,0.9613526463508606,0,0,799,532
29,3270,719,226,79,86,786.515625,257.6875,0.8958187103271484,0.953181266784668,0,0,799,532
