id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,120042,0,0,511,511,104.0,40.0,1.0073747634887695,0.9543646574020386,0,0,512,512
1,42293,31,247,233,230,184.0,440.0,0.9984645843505859,0.9817436337471008,0,0,512,512
2,7256,284,104,107,119,376.0,184.0,0.9905211925506592,0.9841443300247192,0,0,512,512
3,9522,337,381,108,112,424.0,408.0,0.9823297262191772,0.9829238057136536,0,0,512,512
4,746,0,471,46,40,8.0,488.0,0.9766685962677002,0.9760638475418091,0,0,512,512
5,9509,273,381,172,123,424.0,424.0,0.9752147793769836,0.9772679805755615,0,0,512,512
6,9074,46,53,103,115,136.0,104.0,0.9727643132209778,0.980998158454895,0,0,512,512
7,26019,54,271,188,180,88.0,312.0,0.9723014831542969,0.9786578416824341,0,0,512,512
8,746,474,354,37,28,504.0,360.0,0.9665274620056152,0.9840425252914429,0,0,512,512
9,45123,0,193,329,318,56.0,280.0,0.9638253450393677,0.9560624361038208,0,0,512,512
10,17746,273,360,238,151,344.0,408.0,0.9596604108810425,0.9526926875114441,0,0,512,512
11,2213,73,89,58,48,120.0,104.0,0.954184889793396,0.9643652439117432,0,0,512,512
12,2109,243,350,85,161,296.0,472.0,0.9462034702301025,0.9528214335441589,0,0,512,512
13,5009,59,72,85,73,72.0,88.0,0.9332355260848999,0.9616513252258301,0,0,512,512
14,877,323,95,60,19,328.0,104.0,0.9241960048675537,0.9620535969734192,0,0,512,512
15,822,408,82,103,11,472.0,88.0,0.917694091796875,0.9630071520805359,0,0,512,512
16,743,388,138,26,42,392.0,152.0,0.91767418384552,0.9707446694374084,0,0,512,512
17,86,119,365,11,15,120.0,376.0,0.917306661605835,0.9659090638160706,0,0,512,512
18,2963,355,407,62,60,376.0,440.0,0.9065486192703247,0.9539735317230225,0,0,512,512
19,131,0,495,15,16,8.0,504.0,0.9001106023788452,0.9552238583564758,0,0,512,512
20,1034,78,132,64,36,120.0,152.0,0.8988267183303833,0.9593956470489502,0,0,512,512
21,6379,341,392,91,90,408.0,408.0,0.8954020738601685,0.960679292678833,0,0,512,512
22,380,387,184,31,31,408.0,200.0,0.8952335119247437,0.9585492014884949,0,0,512,512
