id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,22423,69,0,156,188,118.125,56.25,1.0039299726486206,0.9695612192153931,0,0,1080,720
1,9605,195,627,143,92,286.875,663.75,0.9946134090423584,0.979995846748352,0,0,1080,720
2,2857,81,40,43,87,118.125,101.25,0.9911324977874756,0.9902541041374207,0,0,1080,720
3,2415,792,126,57,55,826.875,168.75,0.9802795648574829,0.9843814373016357,0,0,1080,720
4,4216,593,0,105,43,624.375,11.25,0.9800755977630615,0.9886819124221802,0,0,1080,720
5,18101,354,221,235,133,523.125,236.25,0.9756696224212646,0.9717212319374084,0,0,1080,720
6,1223,1022,677,57,32,1063.125,686.25,0.9676458835601807,0.9797077775001526,0,0,1080,720
7,3083,827,464,61,79,860.625,506.25,0.9661998748779297,0.9760230183601379,0,0,1080,720
8,16838,0,0,256,287,50.625,146.25,0.9651830196380615,0.9718565344810486,0,0,1080,720
9,1249,233,59,61,27,286.875,78.75,0.9650826454162598,0.9786053895950317,0,0,1080,720
10,16841,0,0,86,287,50.625,168.75,0.9632954597473145,0.96907639503479,0,0,1080,720
11,6358,716,70,102,81,793.125,123.75,0.9622467756271362,0.9601612091064453,0,0,1080,720
12,9487,0,362,125,173,16.875,506.25,0.9621624946594238,0.9760566353797913,0,0,1080,720
13,4714,69,0,152,36,84.375,11.25,0.9605083465576172,0.9702555537223816,0,0,1080,720
14,1182,409,89,47,32,421.875,101.25,0.9602576494216919,0.9815126061439514,0,0,1080,720
15,2494,835,102,66,48,860.625,146.25,0.9600597620010376,0.9742676019668579,0,0,1080,720
16,2633,958,590,68,53,995.625,618.75,0.9562007188796997,0.96898353099823,0,0,1080,720
17,2012,340,686,77,33,354.375,708.75,0.9561973810195923,0.9759331941604614,0,0,1080,720
18,4337,143,41,57,86,185.625,56.25,0.9556636214256287,0.9799315929412842,0,0,1080,720
19,3866,0,629,67,65,16.875,686.25,0.9548577070236206,0.9818135499954224,0,0,1080,720
20,1523,0,286,29,77,16.875,326.25,0.9531335830688477,0.9810705184936523,0,0,1080,720
21,17463,548,0,531,59,826.875,33.75,0.9517985582351685,0.9698399305343628,0,0,1080,720
22,25043,894,229,185,174,928.125,258.75,0.9511694312095642,0.9792917966842651,0,0,1080,720
23,864,220,8,58,24,253.125,11.25,0.9509797096252441,0.9669327139854431,0,0,1080,720
24,1235,328,87,55,33,354.375,101.25,0.9507423639297485,0.9760956168174744,0,0,1080,720
25,1942,158,56,34,65,185.625,101.25,0.9494322538375854,0.9710071086883545,0,0,1080,720
26,6189,164,506,81,106,185.625,528.75,0.9492262005805969,0.9738478660583496,0,0,1080,720
27,1060,367,80,46,33,388.125,101.25,0.9485969543457031,0.9748603105545044,0,0,1080,720
28,742,544,0,49,27,590.625,11.25,0.9478477239608765,0.9759358167648315,0,0,1080,720
29,950,1022,541,57,20,1063.125,551.25,0.9471325874328613,0.981249988079071,0,0,1080,720
30,1845,878,621,68,72,894.375,663.75,0.9470405578613281,0.9711229801177979,0,0,1080,720
31,9964,978,410,101,151,1029.375,528.75,0.9459984302520752,0.9650039672851562,0,0,1080,720
32,2413,647,119,75,42,691.875,146.25,0.9459855556488037,0.9806902408599854,0,0,1080,720
33,1329,478,42,46,34,489.375,56.25,0.9453518390655518,0.9813014268875122,0,0,1080,720
34,9440,460,668,379,51,725.625,708.75,0.9439677000045776,0.9551727771759033,0,0,1080,720
35,1167,744,139,47,42,759.375,168.75,0.9437472820281982,0.9755067825317383,0,0,1080,720
36,4112,620,574,68,79,658.125,641.25,0.9434624910354614,0.9691682457923889,0,0,1080,720
37,2631,55,670,73,49,84.375,686.25,0.9419107437133789,0.9756006002426147,0,0,1080,720
38,5243,0,551,69,91,50.625,618.75,0.9399913549423218,0.9805476665496826,0,0,1080,720
39,5259,0,551,243,91,16.875,596.25,0.9389094114303589,0.9796533584594727,0,0,1080,720
40,3173,981,27,98,57,995.625,56.25,0.9382889270782471,0.9785581231117249,0,0,1080,720
41,1190,225,106,45,38,253.125,123.75,0.9376007318496704,0.9776119589805603,0,0,1080,720
42,6335,455,161,126,78,489.375,213.75,0.937520444393158,0.9511440992355347,0,0,1080,720
43,16192,740,215,211,204,860.625,348.75,0.9374462366104126,0.9562564492225647,0,0,1080,720
44,8607,63,545,84,126,84.375,596.25,0.9361464381217957,0.970219075679779,0,0,1080,720
45,5374,623,265,127,68,725.625,303.75,0.9356465339660645,0.9625639319419861,0,0,1080,720
46,1858,262,30,58,45,286.875,56.25,0.9352365732192993,0.9562467336654663,0,0,1080,720
47,3659,979,0,100,51,1029.375,33.75,0.9337731599807739,0.9799675345420837,0,0,1080,720
48,991,361,0,40,33,388.125,11.25,0.9319872856140137,0.9661691784858704,0,0,1080,720
49,2039,518,177,64,47,556.875,191.25,0.9300450086593628,0.9533653855323792,0,0,1080,720
50,8468,653,460,122,168,759.375,551.25,0.929538369178772,0.9500517845153809,0,0,1080,720
51,1553,903,683,79,27,928.125,686.25,0.9294989109039307,0.9738353490829468,0,0,1080,720
52,3109,489,0,62,89,523.125,11.25,0.9294304847717285,0.9582286477088928,0,0,1080,720
53,1564,697,0,41,47,725.625,33.75,0.9284772872924805,0.9791271090507507,0,0,1080,720
54,1392,680,360,34,79,691.875,393.75,0.9280831813812256,0.9667609333992004,0,0,1080,720
55,3092,804,168,100,45,826.875,191.25,0.9250838756561279,0.9650904536247253,0,0,1080,720
56,5587,740,476,75,149,759.375,483.75,0.9249852895736694,0.958617091178894,0,0,1080,720
57,1861,839,669,88,50,860.625,708.75,0.9241498708724976,0.9694092869758606,0,0,1080,720
58,766,507,207,46,25,523.125,213.75,0.9225516319274902,0.9579081535339355,0,0,1080,720
59,2155,299,0,71,46,320.625,33.75,0.9224276542663574,0.9693784117698669,0,0,1080,720
60,919,235,172,47,32,253.125,191.25,0.921533465385437,0.9679144620895386,0,0,1080,720
61,1303,439,16,55,33,455.625,33.75,0.9214988946914673,0.9764973521232605,0,0,1080,720
62,5611,0,629,87,90,50.625,708.75,0.9212936758995056,0.9745256304740906,0,0,1080,720
63,3146,266,351,123,37,354.375,371.25,0.9203226566314697,0.9654421210289001,0,0,1080,720
64,1311,518,36,33,52,523.125,78.75,0.9202817678451538,0.9663928151130676,0,0,1080,720
65,2249,808,506,40,73,826.875,528.75,0.9202802181243896,0.9586237072944641,0,0,1080,720
66,1244,1011,647,47,39,1029.375,663.75,0.9186841249465942,0.9558011293411255,0,0,1080,720
67,2698,515,441,161,23,590.625,461.25,0.9184544086456299,0.9551699161529541,0,0,1080,720
68,1527,40,0,38,101,50.625,11.25,0.9176715612411499,0.9690322875976562,0,0,1080,720
69,1747,309,42,54,51,320.625,78.75,0.9169028997421265,0.9602686166763306,0,0,1080,720
70,10621,748,286,207,134,928.125,371.25,0.9153470993041992,0.9606415629386902,0,0,1080,720
71,2982,0,497,133,56,16.875,528.75,0.9152685403823853,0.9637323021888733,0,0,1080,720
72,1312,24,299,38,51,50.625,326.25,0.9148867130279541,0.9513837099075317,0,0,1080,720
73,3824,662,209,115,53,691.875,213.75,0.9146715402603149,0.9603884220123291,0,0,1080,720
74,2207,396,494,50,68,421.875,551.25,0.9133247137069702,0.9622054100036621,0,0,1080,720
75,1406,678,76,55,44,725.625,78.75,0.91227126121521,0.9617524147033691,0,0,1080,720
76,1976,593,353,55,68,624.375,393.75,0.9120551347732544,0.9516765475273132,0,0,1080,720
77,7953,740,404,134,98,793.125,461.25,0.9119728207588196,0.9664404392242432,0,0,1080,720
78,2383,451,366,66,42,455.625,393.75,0.9116083383560181,0.9771973490715027,0,0,1080,720
79,866,676,257,64,20,725.625,258.75,0.9114875793457031,0.9513023495674133,0,0,1080,720
80,560,619,420,30,23,624.375,438.75,0.9108158349990845,0.9718309640884399,0,0,1080,720
