id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,6377,0,0,178,77,16.0,45.0,1.0035771131515503,0.9867539405822754,0,0,1024,576
1,9638,147,313,101,130,208.0,441.0,0.9891437292098999,0.9768442511558533,0,0,1024,576
2,2025,735,0,36,70,752.0,63.0,0.9874289035797119,0.9877210259437561,0,0,1024,576
3,22027,268,0,144,204,336.0,81.0,0.9859983325004578,0.976813018321991,0,0,1024,576
4,18976,397,7,124,192,496.0,27.0,0.9849644303321838,0.9742975831031799,0,0,1024,576
5,19133,803,0,220,110,816.0,63.0,0.9774206876754761,0.9822010397911072,0,0,1024,576
6,964,0,0,66,26,16.0,9.0,0.9745769500732422,0.983505129814148,0,0,1024,576
7,6439,698,242,104,94,784.0,315.0,0.9723912477493286,0.9819889068603516,0,0,1024,576
8,7547,793,373,123,105,848.0,441.0,0.9636046886444092,0.9747316241264343,0,0,1024,576
9,11532,0,410,154,136,112.0,441.0,0.9587593078613281,0.9773740172386169,0,0,1024,576
10,21119,775,102,248,297,944.0,351.0,0.9586291313171387,0.9631107449531555,0,0,1024,576
11,1799,212,0,33,63,240.0,45.0,0.9585881233215332,0.9774848818778992,0,0,1024,576
12,1990,919,245,95,38,944.0,261.0,0.957831859588623,0.9726911783218384,0,0,1024,576
13,2382,762,0,46,79,784.0,45.0,0.9574382305145264,0.9641385078430176,0,0,1024,576
14,6484,268,0,114,71,368.0,27.0,0.956658124923706,0.9542840123176575,0,0,1024,576
15,6568,136,0,81,123,208.0,81.0,0.956473708152771,0.9781494736671448,0,0,1024,576
16,3094,743,335,86,52,816.0,369.0,0.9552043676376343,0.9792265892028809,0,0,1024,576
17,9720,640,243,161,93,720.0,297.0,0.9541855454444885,0.974987268447876,0,0,1024,576
18,2660,212,0,33,91,240.0,81.0,0.9527146816253662,0.9733431935310364,0,0,1024,576
19,5361,387,199,156,74,528.0,243.0,0.951241135597229,0.9623262882232666,0,0,1024,576
20,862,213,56,32,35,240.0,81.0,0.9511755704879761,0.9714611768722534,0,0,1024,576
21,2917,939,214,84,48,976.0,243.0,0.9495868682861328,0.9736308455467224,0,0,1024,576
22,1560,747,534,79,41,752.0,567.0,0.9494059085845947,0.9834815859794617,0,0,1024,576
23,6681,0,10,168,87,112.0,81.0,0.9489778280258179,0.973964512348175,0,0,1024,576
24,36457,32,433,471,141,336.0,567.0,0.9488199949264526,0.9702664613723755,0,0,1024,576
25,6006,547,241,96,76,560.0,297.0,0.948413610458374,0.9722450375556946,0,0,1024,576
26,8308,568,48,161,69,720.0,99.0,0.9477154612541199,0.9738531112670898,0,0,1024,576
27,4252,176,88,105,65,240.0,99.0,0.9475787878036499,0.9614585638046265,0,0,1024,576
28,5589,0,229,122,157,80.0,261.0,0.9471062421798706,0.9740557670593262,0,0,1024,576
29,7608,469,494,158,81,560.0,567.0,0.9466941356658936,0.953050434589386,0,0,1024,576
30,3122,794,469,73,66,848.0,513.0,0.9464054107666016,0.949999988079071,0,0,1024,576
31,568,0,542,27,31,16.0,549.0,0.9458006620407104,0.9774305820465088,0,0,1024,576
32,4821,386,393,90,68,432.0,405.0,0.9451755285263062,0.9656862616539001,0,0,1024,576
33,4270,38,306,125,51,144.0,315.0,0.9448660612106323,0.9745370149612427,0,0,1024,576
34,34481,810,317,213,257,944.0,567.0,0.9447535276412964,0.9814245104789734,0,0,1024,576
35,3750,580,0,121,45,656.0,27.0,0.943771481513977,0.9836152195930481,0,0,1024,576
36,1479,648,0,82,48,688.0,27.0,0.9436658620834351,0.974103569984436,0,0,1024,576
37,1385,772,498,37,58,784.0,531.0,0.9434099197387695,0.9658119678497314,0,0,1024,576
38,9700,147,313,146,130,240.0,387.0,0.941362202167511,0.9741064310073853,0,0,1024,576
39,1035,887,173,44,32,912.0,189.0,0.9409372806549072,0.9789271950721741,0,0,1024,576
40,3195,640,259,90,56,688.0,297.0,0.9405181407928467,0.9500761032104492,0,0,1024,576
41,34438,721,197,302,377,976.0,495.0,0.9403083324432373,0.9745264649391174,0,0,1024,576
42,2981,0,83,98,47,48.0,99.0,0.9399839639663696,0.9712015986442566,0,0,1024,576
43,8407,403,239,144,111,432.0,279.0,0.9394623637199402,0.9677684307098389,0,0,1024,576
44,2781,623,355,76,51,656.0,387.0,0.9387136697769165,0.9678558707237244,0,0,1024,576
45,6187,5,343,138,59,112.0,369.0,0.9376271963119507,0.967613935470581,0,0,1024,576
46,2458,242,0,37,93,272.0,81.0,0.9373636841773987,0.9724441170692444,0,0,1024,576
47,565,0,553,46,22,16.0,567.0,0.9366486072540283,0.9685314893722534,0,0,1024,576
48,6235,281,343,87,117,304.0,387.0,0.9365004301071167,0.9611312747001648,0,0,1024,576
49,2206,967,124,56,48,1008.0,153.0,0.9362528324127197,0.9574844837188721,0,0,1024,576
50,36672,30,405,884,169,48.0,549.0,0.9358670115470886,0.9518428444862366,0,0,1024,576
51,2397,676,0,65,66,720.0,45.0,0.9358147382736206,0.9591001868247986,0,0,1024,576
52,1698,679,394,47,50,688.0,423.0,0.9347444772720337,0.9618937373161316,0,0,1024,576
53,21998,494,308,140,188,624.0,423.0,0.9344209432601929,0.9562115669250488,0,0,1024,576
54,4616,663,454,80,78,720.0,477.0,0.9337884187698364,0.9705380201339722,0,0,1024,576
55,3476,547,274,89,44,560.0,279.0,0.9331228733062744,0.9714204668998718,0,0,1024,576
56,1966,154,139,74,45,176.0,171.0,0.931648850440979,0.9640179872512817,0,0,1024,576
57,3830,64,273,122,48,80.0,279.0,0.9311717748641968,0.9571428298950195,0,0,1024,576
58,6074,220,324,80,130,272.0,423.0,0.9304476976394653,0.9657678008079529,0,0,1024,576
