id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,33054,0,0,299,146,80.0,117.390625,1.00811767578125,0.9911413788795471,0,0,1024,683
1,115728,0,74,765,606,80.0,650.984375,0.9856868982315063,0.9555850625038147,0,0,1024,683
2,58535,301,0,392,189,688.0,32.015625,0.9838345050811768,0.9889121055603027,0,0,1024,683
3,4274,687,222,74,73,720.0,266.796875,0.9837422370910645,0.984451174736023,0,0,1024,683
4,4344,563,439,82,70,624.0,501.578125,0.9829190373420715,0.9781569838523865,0,0,1024,683
5,9792,533,610,236,72,560.0,650.984375,0.974757194519043,0.9598873853683472,0,0,1024,683
6,3524,440,644,92,38,496.0,672.328125,0.9743983745574951,0.9892685413360596,0,0,1024,683
7,7551,171,449,206,95,304.0,522.921875,0.9722052812576294,0.9781528115272522,0,0,1024,683
8,17411,197,334,140,179,272.0,437.546875,0.971639096736908,0.9774879217147827,0,0,1024,683
9,105998,0,78,432,602,16.0,245.453125,0.9710050821304321,0.9517804980278015,0,0,1024,683
10,5913,201,361,126,61,240.0,416.203125,0.9707837104797363,0.9626121520996094,0,0,1024,683
11,10343,611,212,183,102,784.0,245.453125,0.9696798324584961,0.9596743583679199,0,0,1024,683
12,83564,684,0,339,313,720.0,117.390625,0.969520092010498,0.954929530620575,0,0,1024,683
13,9562,299,167,201,78,400.0,224.109375,0.9693483710289001,0.9795918464660645,0,0,1024,683
14,58560,301,0,481,227,464.0,117.390625,0.968838632106781,0.9831428527832031,0,0,1024,683
15,17496,173,253,170,261,304.0,437.546875,0.9669398665428162,0.9733731150627136,0,0,1024,683
16,22677,703,545,294,137,976.0,672.328125,0.9604727029800415,0.9695940017700195,0,0,1024,683
17,144207,301,0,722,314,880.0,245.453125,0.9594427347183228,0.9528815746307373,0,0,1024,683
18,711,974,408,43,19,1008.0,416.203125,0.9588874578475952,0.9860140085220337,0,0,1024,683
19,12089,424,401,143,108,464.0,416.203125,0.956462025642395,0.9786363244056702,0,0,1024,683
20,21824,916,0,107,284,944.0,160.078125,0.9550310373306274,0.9592065811157227,0,0,1024,683
21,6721,173,253,116,112,272.0,330.828125,0.9541397094726562,0.9583514928817749,0,0,1024,683
22,3780,888,469,135,34,912.0,480.234375,0.9452539682388306,0.9630304574966431,0,0,1024,683
23,916,724,651,50,31,752.0,672.328125,0.9448130130767822,0.9668803215026855,0,0,1024,683
24,7021,170,227,117,72,240.0,288.140625,0.9440121054649353,0.9792811870574951,0,0,1024,683
25,1295,704,621,26,61,720.0,672.328125,0.9429330825805664,0.9694189429283142,0,0,1024,683
26,2918,999,51,24,209,1008.0,202.765625,0.9400064945220947,0.9599056839942932,0,0,1024,683
27,2675,400,217,81,57,432.0,245.453125,0.9387516975402832,0.972355306148529,0,0,1024,683
28,4858,952,521,71,120,976.0,586.953125,0.9377449750900269,0.9630526900291443,0,0,1024,683
29,15082,848,459,175,186,944.0,522.921875,0.9343944787979126,0.9764397740364075,0,0,1024,683
30,6982,174,280,115,95,176.0,309.484375,0.9326437711715698,0.962293267250061,0,0,1024,683
31,12381,877,271,146,110,1008.0,373.515625,0.9188302755355835,0.9787489175796509,0,0,1024,683
32,1899,591,317,61,47,624.0,330.828125,0.9181203842163086,0.9668908715248108,0,0,1024,683
33,9148,209,399,123,114,304.0,480.234375,0.9178732633590698,0.9582886695861816,0,0,1024,683
34,4488,645,377,97,113,720.0,458.890625,0.9167405366897583,0.9598077535629272,0,0,1024,683
35,21975,301,0,198,162,464.0,138.734375,0.9166553020477295,0.9677867293357849,0,0,1024,683
36,931,301,331,48,33,336.0,352.171875,0.9150489568710327,0.9734325408935547,0,0,1024,683
37,4708,310,167,184,53,432.0,181.421875,0.9117507934570312,0.9514220356941223,0,0,1024,683
38,594,554,356,32,32,560.0,373.515625,0.9111132621765137,0.9734219312667847,0,0,1024,683
39,8601,888,389,135,114,976.0,480.234375,0.909123420715332,0.9523702263832092,0,0,1024,683
40,8632,887,427,136,76,912.0,437.546875,0.9069423079490662,0.9744321703910828,0,0,1024,683
41,441,171,394,30,21,176.0,416.203125,0.905093789100647,0.9753915071487427,0,0,1024,683
42,829,492,363,28,39,496.0,373.515625,0.9046835899353027,0.9552414417266846,0,0,1024,683
43,12242,423,348,143,161,496.0,501.578125,0.9013325572013855,0.9537132382392883,0,0,1024,683
44,1459,143,344,55,49,176.0,373.515625,0.8942818641662598,0.966891884803772,0,0,1024,683
45,1412,592,352,47,55,624.0,394.859375,0.8883901834487915,0.9516574740409851,0,0,1024,683
46,9261,209,357,157,156,240.0,458.890625,0.8860422372817993,0.9548611044883728,0,0,1024,683
