id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,20797,518,124,196,150,671.875,197.125,1.0043244361877441,0.9630731344223022,0,0,1000,664
1,8345,0,0,110,94,15.625,72.625,1.0032120943069458,0.9935529828071594,0,0,1000,664
2,19274,106,424,184,159,265.625,529.125,0.9844106435775757,0.9798675179481506,0,0,1000,664
3,2179,920,592,79,71,984.375,632.875,0.9842104911804199,0.9867941737174988,0,0,1000,664
4,10018,81,187,89,154,109.375,321.625,0.981290340423584,0.9779970645904541,0,0,1000,664
5,52429,0,0,372,256,140.625,31.125,0.9758371710777283,0.9660107493400574,0,0,1000,664
6,4286,0,300,84,79,15.625,363.125,0.9734165668487549,0.9817636013031006,0,0,1000,664
7,4526,395,412,80,71,453.125,446.125,0.9719936847686768,0.9846692681312561,0,0,1000,664
8,3035,900,395,73,71,953.125,425.375,0.9698655605316162,0.9618862867355347,0,0,1000,664
9,14349,523,4,159,119,546.875,93.375,0.969127893447876,0.9766287207603455,0,0,1000,664
10,6733,0,173,91,104,78.125,238.625,0.9691107869148254,0.9845315217971802,0,0,1000,664
11,6536,938,0,61,148,953.125,51.875,0.9690603613853455,0.9809004068374634,0,0,1000,664
12,11489,687,33,116,153,703.125,114.125,0.967648983001709,0.978646457195282,0,0,1000,664
13,13775,343,0,157,112,359.375,51.875,0.9655184149742126,0.9760504961013794,0,0,1000,664
14,12520,879,124,120,144,921.875,197.125,0.9599425792694092,0.9698089361190796,0,0,1000,664
15,7078,531,26,140,66,546.875,72.625,0.9586721658706665,0.9578030109405518,0,0,1000,664
16,5939,868,0,99,90,890.625,31.125,0.9583099484443665,0.9794760346412659,0,0,1000,664
17,3386,890,151,101,48,953.125,197.125,0.9567058086395264,0.9611368775367737,0,0,1000,664
18,9654,0,0,140,124,46.875,72.625,0.9550644755363464,0.9857951402664185,0,0,1000,664
19,1734,792,527,60,41,828.125,549.875,0.9539785385131836,0.9693007469177246,0,0,1000,664
20,13812,0,383,127,280,78.125,612.125,0.9525841474533081,0.9699056148529053,0,0,1000,664
21,12062,752,125,133,125,796.875,197.125,0.9511180520057678,0.969130277633667,0,0,1000,664
22,2473,773,159,92,38,828.125,176.375,0.9462870359420776,0.9732534885406494,0,0,1000,664
23,4348,0,243,90,73,78.125,280.125,0.9460763931274414,0.9796942472457886,0,0,1000,664
24,817,0,94,41,30,15.625,114.125,0.9444595575332642,0.9758161902427673,0,0,1000,664
25,3119,714,501,70,60,765.625,529.125,0.9437766075134277,0.9672130942344666,0,0,1000,664
26,12335,752,60,134,191,828.125,217.875,0.9428819417953491,0.9642346501350403,0,0,1000,664
27,4512,939,47,60,101,984.375,134.875,0.9424415826797485,0.966790497303009,0,0,1000,664
28,6443,855,228,144,112,984.375,280.125,0.9418454170227051,0.9727537035942078,0,0,1000,664
29,1036,880,41,52,29,921.875,51.875,0.9416958093643188,0.9847328066825867,0,0,1000,664
30,525,975,304,24,38,984.375,321.625,0.9347922801971436,0.9644860029220581,0,0,1000,664
31,31885,126,277,265,187,171.875,404.625,0.9344931244850159,0.9502846002578735,0,0,1000,664
32,667,77,187,47,28,109.375,197.125,0.9318314790725708,0.9747774600982666,0,0,1000,664
33,694,315,524,19,53,328.125,549.875,0.9308557510375977,0.9714693427085876,0,0,1000,664
34,186,228,198,16,14,234.375,197.125,0.9278976917266846,0.9786096215248108,0,0,1000,664
35,878,319,376,71,34,328.125,404.625,0.9255987405776978,0.9597765207290649,0,0,1000,664
36,7622,797,55,122,93,828.125,72.625,0.9241441488265991,0.9702457785606384,0,0,1000,664
37,1260,783,493,37,48,796.875,508.375,0.9208540916442871,0.9520494937896729,0,0,1000,664
38,5667,878,191,113,77,921.875,197.125,0.9204061031341553,0.9639326930046082,0,0,1000,664
39,325,126,117,25,17,140.625,134.875,0.9201120138168335,0.9846625924110413,0,0,1000,664
40,3851,150,245,114,73,203.125,280.125,0.9189233779907227,0.9503923058509827,0,0,1000,664
41,10584,235,275,158,103,328.125,342.375,0.918276309967041,0.9598553776741028,0,0,1000,664
42,2032,664,397,44,65,671.875,446.125,0.9170095920562744,0.9568798542022705,0,0,1000,664
43,476,265,13,41,26,296.875,31.125,0.9166167974472046,0.9770833253860474,0,0,1000,664
44,1502,386,41,70,29,421.875,51.875,0.9162554740905762,0.9645901918411255,0,0,1000,664
45,13769,0,495,127,167,46.875,508.375,0.9157559871673584,0.9803231358528137,0,0,1000,664
46,1106,820,510,47,35,859.375,529.125,0.915474534034729,0.9618794322013855,0,0,1000,664
47,974,219,102,58,24,265.625,114.125,0.9152233600616455,0.9528112411499023,0,0,1000,664
48,501,160,175,31,23,171.875,176.375,0.9125486612319946,0.968565821647644,0,0,1000,664
49,18416,449,451,360,211,546.875,529.125,0.9122409820556641,0.9562330842018127,0,0,1000,664
50,5185,687,93,108,93,734.375,114.125,0.9115298986434937,0.9565792083740234,0,0,1000,664
51,2435,857,177,53,67,890.625,197.125,0.9106169939041138,0.9500599503517151,0,0,1000,664
52,474,126,167,33,22,140.625,176.375,0.9103096723556519,0.9690082669258118,0,0,1000,664
53,469,180,632,35,22,203.125,632.875,0.9100462198257446,0.9893617033958435,0,0,1000,664
54,1676,880,497,49,51,921.875,508.375,0.9091188907623291,0.9524086117744446,0,0,1000,664
55,4036,623,433,86,96,671.875,508.375,0.9086257815361023,0.9543478488922119,0,0,1000,664
56,528,296,234,35,20,328.125,238.625,0.9077116250991821,0.9701492786407471,0,0,1000,664
57,397,307,22,36,24,328.125,31.125,0.9077024459838867,0.9729064106941223,0,0,1000,664
