id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,44916,234,345,281,209,468.75,516.796875,0.9978489875793457,0.9792276620864868,0,0,1200,675
1,2178,466,88,64,50,506.25,116.015625,0.9829306602478027,0.9867640137672424,0,0,1200,675
2,938,206,0,40,29,243.75,10.546875,0.9806356430053711,0.9904559850692749,0,0,1200,675
3,53454,535,89,441,267,806.25,326.953125,0.9784023761749268,0.9660720825195312,0,0,1200,675
4,4980,919,433,87,79,993.75,495.703125,0.9781367778778076,0.9803102612495422,0,0,1200,675
5,4242,23,374,60,95,56.25,432.421875,0.9765410423278809,0.9843384623527527,0,0,1200,675
6,9671,276,542,120,121,356.25,622.265625,0.974530816078186,0.9755252003669739,0,0,1200,675
7,49892,937,45,244,353,1031.25,158.203125,0.9726051688194275,0.9712162017822266,0,0,1200,675
8,5009,0,451,29,223,18.75,580.078125,0.9703528881072998,0.959530770778656,0,0,1200,675
9,1947,56,61,42,67,93.75,116.015625,0.9673677682876587,0.9852492213249207,0,0,1200,675
10,6788,492,488,122,70,506.25,516.796875,0.9664303064346313,0.9791514873504639,0,0,1200,675
11,2988,314,78,70,62,356.25,94.921875,0.9632754325866699,0.9787939190864563,0,0,1200,675
12,1346,144,0,37,47,168.75,31.640625,0.9631422758102417,0.9823659062385559,0,0,1200,675
13,8983,844,552,155,84,881.25,601.171875,0.9625809788703918,0.9813897013664246,0,0,1200,675
14,8456,759,430,165,72,881.25,474.609375,0.9620472192764282,0.9721380472183228,0,0,1200,675
15,2238,298,313,98,37,356.25,326.953125,0.961261510848999,0.9734630584716797,0,0,1200,675
16,1321,565,70,43,50,581.25,73.828125,0.9607234001159668,0.9835206270217896,0,0,1200,675
17,1079,106,98,34,41,131.25,116.015625,0.9602080583572388,0.9798902869224548,0,0,1200,675
18,2579,35,311,47,74,56.25,348.046875,0.960191011428833,0.986137866973877,0,0,1200,675
19,2768,419,49,50,78,431.25,73.828125,0.9601230621337891,0.9799426794052124,0,0,1200,675
20,1359,450,131,45,35,468.75,137.109375,0.9592636823654175,0.9818049669265747,0,0,1200,675
21,2222,187,25,57,66,206.25,52.734375,0.9589297771453857,0.9699380993843079,0,0,1200,675
22,4401,933,320,148,81,993.75,390.234375,0.9586024284362793,0.9713132977485657,0,0,1200,675
23,53690,535,89,445,407,731.25,116.015625,0.9564960598945618,0.9567708373069763,0,0,1200,675
24,5229,584,410,145,80,693.75,432.421875,0.9563593864440918,0.9720702171325684,0,0,1200,675
25,8200,816,0,134,116,881.25,52.734375,0.9556590914726257,0.9586272835731506,0,0,1200,675
