id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,4986,183,360,120,151,232.0,392.0,0.9795631766319275,0.966857373714447,0,0,512,512
1,767,497,0,14,61,504.0,40.0,0.9765303134918213,0.9806950092315674,0,0,512,512
2,10419,8,342,125,111,104.0,360.0,0.9762059450149536,0.9630815386772156,0,0,512,512
3,18160,187,60,156,193,248.0,136.0,0.9735076427459717,0.9522293210029602,0,0,512,512
4,97144,0,0,511,511,72.0,504.0,0.9725161790847778,0.9500755667686462,0,0,512,512
5,6025,0,247,116,71,104.0,280.0,0.9701549410820007,0.9786815643310547,0,0,512,512
6,3716,424,0,57,178,456.0,40.0,0.9672766923904419,0.9776476621627808,0,0,512,512
7,456,0,88,19,30,8.0,104.0,0.9650413990020752,0.9804772138595581,0,0,512,512
8,12054,0,0,83,248,56.0,168.0,0.9554066061973572,0.951115071773529,0,0,512,512
9,6626,186,145,116,87,232.0,216.0,0.9533575773239136,0.9603798985481262,0,0,512,512
10,23031,0,252,157,228,136.0,440.0,0.9522015452384949,0.9654102921485901,0,0,512,512
11,297,0,245,18,21,8.0,248.0,0.94859778881073,0.9666666388511658,0,0,512,512
12,498,0,117,13,56,8.0,136.0,0.9434084892272949,0.9681908488273621,0,0,512,512
13,9012,79,0,139,201,104.0,136.0,0.9431730508804321,0.9594917297363281,0,0,512,512
14,2144,247,192,57,69,264.0,248.0,0.9415403604507446,0.9597069621086121,0,0,512,512
15,15476,338,0,173,225,472.0,152.0,0.9406319856643677,0.9501481056213379,0,0,512,512
16,11161,205,60,139,121,216.0,104.0,0.9353598356246948,0.96712327003479,0,0,512,512
17,2120,424,0,57,50,472.0,8.0,0.9312640428543091,0.9715750217437744,0,0,512,512
18,397,382,409,15,30,392.0,424.0,0.9244850277900696,0.9751861095428467,0,0,512,512
19,350,62,295,40,11,72.0,296.0,0.9121218919754028,0.9719101190567017,0,0,512,512
20,413,78,213,19,33,88.0,232.0,0.9105046987533569,0.9665871262550354,0,0,512,512
21,147,435,414,11,16,440.0,424.0,0.9019525051116943,0.9662162065505981,0,0,512,512
22,214,335,392,18,18,344.0,392.0,0.8991689682006836,0.9678899049758911,0,0,512,512
23,944,0,87,19,86,8.0,136.0,0.8875848650932312,0.9615384340286255,0,0,512,512
24,236,0,0,16,29,8.0,8.0,0.8868944644927979,0.9748954176902771,0,0,512,512
25,244,382,410,14,19,392.0,424.0,0.8807054758071899,0.9678714871406555,0,0,512,512
26,119,112,301,12,13,120.0,312.0,0.880181074142456,0.9583333134651184,0,0,512,512
