id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,2997,293,0,105,34,326.25,31.640625,0.9937022924423218,0.980864405632019,0,0,720,405
1,11053,390,329,211,75,483.75,348.046875,0.9913678169250488,0.9690840840339661,0,0,720,405
2,41895,0,0,250,403,11.25,183.515625,0.9873433709144592,0.9532710313796997,0,0,720,405
3,2143,645,361,74,43,663.75,373.359375,0.9843363761901855,0.9782306551933289,0,0,720,405
4,2939,588,0,131,40,663.75,18.984375,0.9814474582672119,0.9675585031509399,0,0,720,405
5,6985,21,165,106,117,101.25,196.171875,0.9750005006790161,0.9807283282279968,0,0,720,405
6,6027,296,260,87,92,326.25,335.390625,0.9740580320358276,0.9721311330795288,0,0,720,405
7,6403,350,192,93,92,416.25,272.109375,0.9720261693000793,0.9749613404273987,0,0,720,405
8,5346,562,204,98,72,641.25,259.453125,0.9716687202453613,0.9747092723846436,0,0,720,405
9,1592,489,304,65,39,551.25,310.078125,0.9700345993041992,0.9727385640144348,0,0,720,405
10,1598,415,146,44,62,438.75,170.859375,0.9685859680175781,0.9765287041664124,0,0,720,405
11,3778,541,318,84,86,618.75,373.359375,0.967522144317627,0.9635131359100342,0,0,720,405
12,24964,0,0,251,212,78.75,107.578125,0.9670906066894531,0.9556143879890442,0,0,720,405
13,4982,431,246,84,76,506.25,272.109375,0.9647442102432251,0.9785330891609192,0,0,720,405
14,6971,21,126,115,156,78.75,259.453125,0.9636021852493286,0.9607127904891968,0,0,720,405
15,1835,446,266,51,46,483.75,297.421875,0.9629355669021606,0.9666666388511658,0,0,720,405
16,572,354,364,27,35,371.25,373.359375,0.9619508981704712,0.9706896543502808,0,0,720,405
17,36052,107,61,170,261,168.75,196.171875,0.9599146842956543,0.9600988030433655,0,0,720,405
18,219,144,0,37,9,146.25,6.328125,0.9597355127334595,0.9773755669593811,0,0,720,405
19,77,278,40,10,7,281.25,44.296875,0.9593861103057861,0.9870129823684692,0,0,720,405
20,12700,292,0,107,167,326.25,120.234375,0.958213210105896,0.9507385492324829,0,0,720,405
21,1307,0,0,56,50,33.75,31.640625,0.9577803611755371,0.9736047983169556,0,0,720,405
22,1076,499,268,41,49,528.75,284.765625,0.9565579891204834,0.9734188914299011,0,0,720,405
23,1032,564,282,68,40,596.25,310.078125,0.9558907747268677,0.9703349471092224,0,0,720,405
24,1261,93,123,45,56,123.75,170.859375,0.9542207717895508,0.957430362701416,0,0,720,405
25,4160,273,163,69,123,281.25,183.515625,0.9497171640396118,0.9685505032539368,0,0,720,405
26,3960,666,269,53,109,686.25,297.421875,0.9471691846847534,0.9530251026153564,0,0,720,405
27,1149,543,285,65,45,573.75,310.078125,0.9454454183578491,0.9649872183799744,0,0,720,405
28,1721,171,209,53,37,213.75,234.140625,0.9448932409286499,0.9713466763496399,0,0,720,405
29,1372,176,149,51,36,191.25,158.203125,0.9443244934082031,0.9620887041091919,0,0,720,405
30,521,365,350,46,20,393.75,360.703125,0.9441848993301392,0.9644860029220581,0,0,720,405
31,7628,0,342,220,62,56.25,373.359375,0.9431606531143188,0.9603246450424194,0,0,720,405
32,5672,431,235,120,87,506.25,272.109375,0.9425525665283203,0.9725217223167419,0,0,720,405
33,4127,339,277,91,93,416.25,335.390625,0.9399504661560059,0.9662627577781677,0,0,720,405
34,2863,165,242,62,56,168.75,284.765625,0.9383224248886108,0.9688904285430908,0,0,720,405
35,631,593,367,27,37,596.25,386.015625,0.9371141195297241,0.9688957929611206,0,0,720,405
36,1233,183,0,87,63,236.25,31.640625,0.9355678558349609,0.9594916701316833,0,0,720,405
37,486,259,7,31,25,281.25,18.984375,0.9334657192230225,0.9557344317436218,0,0,720,405
38,6641,646,269,73,134,686.25,335.390625,0.9278834462165833,0.9895162582397461,0,0,720,405
39,856,0,0,35,29,11.25,18.984375,0.9242541790008545,0.9769850373268127,0,0,720,405
40,192,431,320,13,23,438.75,335.390625,0.9239745140075684,0.9742268323898315,0,0,720,405
41,1234,172,124,54,34,213.75,132.890625,0.9236693382263184,0.9524940848350525,0,0,720,405
42,1600,175,174,51,39,213.75,196.171875,0.9233427047729492,0.9602689743041992,0,0,720,405
43,1802,316,123,75,46,371.25,158.203125,0.921623945236206,0.9518137574195862,0,0,720,405
44,225,272,0,19,13,281.25,6.328125,0.9207748174667358,0.9694322943687439,0,0,720,405
45,16809,0,255,221,149,123.75,373.359375,0.919607937335968,0.9811965823173523,0,0,720,405
46,2683,489,268,65,75,506.25,335.390625,0.9164975881576538,0.9669967293739319,0,0,720,405
47,576,508,235,43,34,528.75,246.796875,0.9089304208755493,0.9575551748275757,0,0,720,405
48,95,91,214,12,9,101.25,221.484375,0.908761739730835,0.9791666865348816,0,0,720,405
49,268,696,260,23,18,708.75,272.109375,0.9079388380050659,0.9739776849746704,0,0,720,405
50,593,313,244,46,27,348.75,259.453125,0.9072813987731934,0.9700499176979065,0,0,720,405
51,705,279,307,28,47,303.75,348.046875,0.9050142765045166,0.9554937481880188,0,0,720,405
52,11198,165,88,67,210,168.75,272.109375,0.8994320034980774,0.9612084031105042,0,0,720,405
53,9016,0,253,126,137,11.25,335.390625,0.8958389759063721,0.9603433012962341,0,0,720,405
54,257,496,119,20,17,506.25,120.234375,0.8887840509414673,0.9622641801834106,0,0,720,405
55,9082,425,90,108,122,461.25,145.546875,0.8873472809791565,0.9527745246887207,0,0,720,405
