id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,15671,647,575,143,142,671.875,644.53125,0.9970558881759644,0.9829124808311462,0,0,1000,750
1,9389,416,288,168,107,515.625,363.28125,0.992867112159729,0.9808951020240784,0,0,1000,750
2,5162,0,0,139,71,15.625,11.71875,0.991426944732666,0.9865254759788513,0,0,1000,750
3,28126,828,0,171,249,859.375,199.21875,0.9890369176864624,0.977257490158081,0,0,1000,750
4,36281,260,435,224,274,296.875,550.78125,0.9825520515441895,0.9695234298706055,0,0,1000,750
5,21171,242,11,247,128,390.625,105.46875,0.979469895362854,0.9797587990760803,0,0,1000,750
6,2335,737,378,74,44,796.875,410.15625,0.9748404622077942,0.9855195879936218,0,0,1000,750
7,1589,0,13,34,73,15.625,58.59375,0.974822998046875,0.9843944907188416,0,0,1000,750
8,14415,456,530,136,136,484.375,621.09375,0.9688685536384583,0.9781713485717773,0,0,1000,750
9,82734,0,112,418,636,203.125,199.21875,0.9667267203330994,0.9557282328605652,0,0,1000,750
10,9335,389,179,130,109,484.375,246.09375,0.9664490818977356,0.9774316549301147,0,0,1000,750
11,6811,314,374,165,79,390.625,410.15625,0.9663084745407104,0.9670948386192322,0,0,1000,750
12,12743,431,502,187,184,484.375,667.96875,0.9661513566970825,0.9572110176086426,0,0,1000,750
13,5561,300,326,232,60,390.625,339.84375,0.960008978843689,0.9600988626480103,0,0,1000,750
14,9131,125,0,172,172,265.625,35.15625,0.9592485427856445,0.9721201658248901,0,0,1000,750
15,1810,180,597,67,32,203.125,621.09375,0.9564379453659058,0.9776078462600708,0,0,1000,750
16,756,290,0,32,31,296.875,11.71875,0.9532228708267212,0.9790576100349426,0,0,1000,750
17,12791,431,502,321,234,453.125,621.09375,0.9531000852584839,0.9549900889396667,0,0,1000,750
18,6786,314,341,147,112,453.125,410.15625,0.9529145956039429,0.9718269109725952,0,0,1000,750
19,1461,422,128,70,28,453.125,152.34375,0.949958324432373,0.9789972901344299,0,0,1000,750
20,12312,464,156,168,128,609.375,222.65625,0.949770987033844,0.9585944414138794,0,0,1000,750
21,2914,774,9,117,50,859.375,35.15625,0.9479849338531494,0.9746021032333374,0,0,1000,750
22,589,720,412,28,26,734.375,433.59375,0.9478374719619751,0.9666666388511658,0,0,1000,750
23,21314,242,12,247,201,328.125,82.03125,0.9478234052658081,0.9581547975540161,0,0,1000,750
24,45858,0,73,231,354,78.125,339.84375,0.9437129497528076,0.9521051645278931,0,0,1000,750
25,3887,826,179,120,71,828.125,199.21875,0.9420325756072998,0.9577252268791199,0,0,1000,750
26,14279,243,12,238,92,296.875,82.03125,0.9418390989303589,0.9631948471069336,0,0,1000,750
27,914,283,378,57,31,296.875,386.71875,0.9396361112594604,0.9718004465103149,0,0,1000,750
28,2792,327,129,79,44,390.625,152.34375,0.9385175704956055,0.9676739573478699,0,0,1000,750
29,2052,577,499,58,61,609.375,527.34375,0.9352318048477173,0.954890787601471,0,0,1000,750
30,2116,617,389,46,70,640.625,410.15625,0.9301613569259644,0.9748252034187317,0,0,1000,750
31,902,520,117,53,21,546.875,128.90625,0.9294707775115967,0.9598698616027832,0,0,1000,750
32,790,691,106,29,44,703.125,128.90625,0.9289858341217041,0.9738805890083313,0,0,1000,750
33,5595,301,326,152,61,421.875,363.28125,0.9280703067779541,0.9661462903022766,0,0,1000,750
34,385,61,195,23,20,78.125,199.21875,0.927787184715271,0.9845361113548279,0,0,1000,750
35,36596,618,528,223,210,671.875,644.53125,0.9223263263702393,0.9692934155464172,0,0,1000,750
36,624,556,408,33,36,578.125,433.59375,0.9204134941101074,0.9825396537780762,0,0,1000,750
37,1959,0,67,71,131,46.875,152.34375,0.9182693958282471,0.9595202207565308,0,0,1000,750
38,918,286,129,38,31,296.875,152.34375,0.9162676334381104,0.9762675166130066,0,0,1000,750
39,8061,454,631,292,117,578.125,691.40625,0.9156126976013184,0.9632058143615723,0,0,1000,750
40,36698,618,416,224,322,703.125,691.40625,0.9115062952041626,0.9516728520393372,0,0,1000,750
41,492,646,186,30,24,671.875,199.21875,0.9108759164810181,0.9759036302566528,0,0,1000,750
