id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,190712,0,0,511,511,328.0,248.0,1.0148569345474243,0.957395076751709,0,0,512,512
1,10734,358,112,134,116,440.0,136.0,1.0088430643081665,0.9917416572570801,0,0,512,512
2,12728,123,440,251,71,232.0,456.0,1.00552237033844,0.9899116158485413,0,0,512,512
3,7775,307,17,96,102,312.0,72.0,0.9957090616226196,0.9855517148971558,0,0,512,512
4,1856,113,303,49,46,152.0,328.0,0.9930773973464966,0.9845002889633179,0,0,512,512
5,11659,297,4,119,122,408.0,88.0,0.9903358817100525,0.9883949160575867,0,0,512,512
6,4416,178,165,75,72,216.0,232.0,0.9898151159286499,0.9820305705070496,0,0,512,512
7,8474,76,270,105,101,88.0,344.0,0.9897487163543701,0.988974928855896,0,0,512,512
8,6840,151,459,195,52,184.0,488.0,0.9895809292793274,0.9850572943687439,0,0,512,512
9,8444,76,270,105,215,120.0,296.0,0.985062837600708,0.9823674559593201,0,0,512,512
10,8321,164,146,99,106,200.0,248.0,0.9796431660652161,0.988283097743988,0,0,512,512
11,3245,380,423,96,80,424.0,440.0,0.9739513397216797,0.974452555179596,0,0,512,512
12,3174,305,404,129,107,328.0,440.0,0.9737762212753296,0.9620370268821716,0,0,512,512
13,285,224,376,19,20,232.0,392.0,0.9637818336486816,0.9756944179534912,0,0,512,512
14,2594,201,336,55,70,248.0,344.0,0.9568034410476685,0.9725818634033203,0,0,512,512
15,2092,305,317,45,59,344.0,344.0,0.954156756401062,0.9736718535423279,0,0,512,512
16,1804,86,385,116,101,120.0,456.0,0.901924729347229,0.9507309198379517,0,0,512,512
17,12722,123,407,251,104,344.0,504.0,0.889327347278595,0.9604872465133667,0,0,512,512
