id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,125717,0,0,270,628,56.25,187.03125,1.0047420263290405,0.9901029467582703,0,0,1200,630
1,8076,860,146,164,127,881.25,246.09375,0.9790469408035278,0.9809792637825012,0,0,1200,630
2,25945,203,164,236,232,281.25,383.90625,0.9777629375457764,0.9714404940605164,0,0,1200,630
3,17154,257,216,147,147,356.25,324.84375,0.9750738143920898,0.9871935844421387,0,0,1200,630
4,11439,280,382,188,247,431.25,600.46875,0.9702960252761841,0.9643317461013794,0,0,1200,630
5,11367,281,485,187,144,393.75,600.46875,0.9702461957931519,0.9745128750801086,0,0,1200,630
6,23999,362,360,215,248,468.75,482.34375,0.9693458080291748,0.9599039554595947,0,0,1200,630
7,1453,611,236,48,40,618.75,246.09375,0.9689675569534302,0.9722973108291626,0,0,1200,630
8,6090,657,308,93,88,693.75,364.21875,0.9678460359573364,0.9787130355834961,0,0,1200,630
9,1266,563,347,36,44,581.25,383.90625,0.9653199911117554,0.9781761765480042,0,0,1200,630
10,24014,286,360,258,248,468.75,561.09375,0.9613513946533203,0.9564083814620972,0,0,1200,630
11,1655,762,371,50,50,768.75,403.59375,0.9608945846557617,0.9772318601608276,0,0,1200,630
12,2525,1144,0,55,90,1181.25,9.84375,0.9586651921272278,0.980761706829071,0,0,1200,630
13,4669,745,313,116,76,768.75,383.90625,0.9585540294647217,0.9715009331703186,0,0,1200,630
14,1274,938,101,41,39,956.25,108.28125,0.9582170248031616,0.9707467555999756,0,0,1200,630
15,4674,486,47,146,69,506.25,68.90625,0.9565634727478027,0.9506146907806396,0,0,1200,630
16,1306,1163,563,36,66,1181.25,620.15625,0.955927312374115,0.9833080172538757,0,0,1200,630
17,1311,884,95,44,41,918.75,108.28125,0.954250693321228,0.9796686768531799,0,0,1200,630
18,14635,463,323,140,269,543.75,462.65625,0.9536327123641968,0.9530844688415527,0,0,1200,630
19,5137,618,252,102,80,656.25,265.78125,0.9535062313079834,0.966124415397644,0,0,1200,630
20,25783,332,0,195,167,356.25,88.59375,0.953233003616333,0.9759488105773926,0,0,1200,630
21,36527,825,0,309,188,1031.25,88.59375,0.9509541988372803,0.9526349902153015,0,0,1200,630
22,4252,879,452,108,56,956.25,482.34375,0.9492723941802979,0.9683529734611511,0,0,1200,630
23,36948,304,0,247,191,506.25,49.21875,0.9489696621894836,0.9613587856292725,0,0,1200,630
24,4025,672,196,88,61,731.25,206.71875,0.9479961395263672,0.9667074680328369,0,0,1200,630
25,3011,1118,509,81,120,1143.75,620.15625,0.9479219913482666,0.9596747756004333,0,0,1200,630
26,1670,196,177,63,44,243.75,187.03125,0.9467678070068359,0.9845605492591858,0,0,1200,630
27,6360,1117,298,82,125,1143.75,403.59375,0.9440617561340332,0.9659916758537292,0,0,1200,630
28,2157,545,415,61,82,581.25,462.65625,0.9435068368911743,0.9649999737739563,0,0,1200,630
29,14362,1082,299,117,209,1181.25,442.96875,0.943440854549408,0.9506808519363403,0,0,1200,630
30,7336,421,209,88,119,468.75,305.15625,0.9425033330917358,0.9768350124359131,0,0,1200,630
31,4834,1125,2,74,188,1181.25,88.59375,0.9407709836959839,0.9680894017219543,0,0,1200,630
32,5905,817,396,112,78,843.75,442.96875,0.9396196007728577,0.9645767211914062,0,0,1200,630
33,1154,1001,48,41,38,1031.25,49.21875,0.9395684003829956,0.9643160700798035,0,0,1200,630
34,995,1049,46,34,36,1068.75,68.90625,0.9380269050598145,0.9750249981880188,0,0,1200,630
35,5747,547,178,80,120,618.75,187.03125,0.9379031658172607,0.9635710716247559,0,0,1200,630
36,1943,1067,496,69,41,1106.25,502.03125,0.9378644227981567,0.9670885801315308,0,0,1200,630
37,938,990,99,35,35,993.75,108.28125,0.9373563528060913,0.9757639765739441,0,0,1200,630
38,19691,1012,5,187,237,1143.75,147.65625,0.9367482662200928,0.9582383632659912,0,0,1200,630
39,820,872,145,41,31,881.25,147.65625,0.9360218048095703,0.973652720451355,0,0,1200,630
40,1361,898,42,45,37,918.75,49.21875,0.9343457221984863,0.9745454788208008,0,0,1200,630
41,1456,951,47,44,41,993.75,68.90625,0.9326151609420776,0.9762550592422485,0,0,1200,630
42,4656,412,156,154,83,543.75,167.34375,0.9271948337554932,0.9609786868095398,0,0,1200,630
43,20073,581,0,233,114,768.75,49.21875,0.9265730977058411,0.9540554881095886,0,0,1200,630
