id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,56488,0,0,276,317,164.0625,15.625,0.9954779148101807,0.9891849756240845,0,0,1500,1000
1,27784,54,151,181,191,210.9375,203.125,0.9833102822303772,0.9843230843544006,0,0,1500,1000
2,29774,784,652,189,198,914.0625,828.125,0.9818084239959717,0.976128101348877,0,0,1500,1000
3,36810,1161,571,293,166,1382.8125,703.125,0.981135368347168,0.9690117239952087,0,0,1500,1000
4,16816,1249,804,250,195,1335.9375,953.125,0.9811016321182251,0.9764214754104614,0,0,1500,1000
5,4354,239,470,81,68,304.6875,515.625,0.9798154830932617,0.9797681570053101,0,0,1500,1000
6,3447,33,697,92,48,70.3125,734.375,0.9770588874816895,0.9798619151115417,0,0,1500,1000
7,8441,1398,810,90,189,1429.6875,890.625,0.9759558439254761,0.9835468530654907,0,0,1500,1000
8,2058,0,701,39,75,23.4375,734.375,0.9603927135467529,0.984563410282135,0,0,1500,1000
9,10780,627,41,197,73,726.5625,78.125,0.9563558101654053,0.9533116221427917,0,0,1500,1000
10,9511,46,388,133,113,70.3125,453.125,0.9561100602149963,0.9673991799354553,0,0,1500,1000
11,4432,557,305,117,52,632.8125,328.125,0.9559903144836426,0.9667405486106873,0,0,1500,1000
12,13399,1071,804,206,195,1148.4375,921.875,0.9556860327720642,0.9803428649902344,0,0,1500,1000
13,4603,36,742,97,62,117.1875,765.625,0.9529865980148315,0.9787188172340393,0,0,1500,1000
14,2434,16,784,93,46,23.4375,796.875,0.9523253440856934,0.9716828465461731,0,0,1500,1000
15,2487,305,469,57,62,351.5625,484.375,0.9515031576156616,0.9761715531349182,0,0,1500,1000
16,68459,1146,528,338,258,1382.8125,609.375,0.9513309001922607,0.9812516570091248,0,0,1500,1000
17,2470,0,443,47,76,23.4375,484.375,0.9510071873664856,0.9807460904121399,0,0,1500,1000
18,25387,613,10,217,159,773.4375,140.625,0.9479671120643616,0.9710786938667297,0,0,1500,1000
19,4015,1375,48,46,168,1382.8125,171.875,0.9474499225616455,0.9732711911201477,0,0,1500,1000
20,21940,820,68,190,182,914.0625,234.375,0.9465132355690002,0.9502767324447632,0,0,1500,1000
21,3044,1209,220,79,52,1242.1875,265.625,0.9435784816741943,0.9731130599975586,0,0,1500,1000
22,3101,169,676,63,75,210.9375,703.125,0.9428914785385132,0.9776429533958435,0,0,1500,1000
23,2355,1057,0,60,127,1101.5625,15.625,0.9424401521682739,0.965242862701416,0,0,1500,1000
24,1680,1393,0,41,49,1429.6875,15.625,0.9415552616119385,0.9828908443450928,0,0,1500,1000
25,18005,612,10,216,105,820.3125,78.125,0.940815806388855,0.9705753326416016,0,0,1500,1000
26,2267,113,718,63,60,164.0625,734.375,0.9394321441650391,0.9756309986114502,0,0,1500,1000
27,56900,0,701,379,298,304.6875,953.125,0.9388210773468018,0.9543635249137878,0,0,1500,1000
28,6834,239,469,123,69,304.6875,515.625,0.9386008381843567,0.9646297693252563,0,0,1500,1000
29,8655,0,336,116,121,70.3125,359.375,0.9380825161933899,0.9777066707611084,0,0,1500,1000
30,2113,0,620,53,70,23.4375,640.625,0.9350458383560181,0.9751756191253662,0,0,1500,1000
31,2521,829,47,49,90,867.1875,109.375,0.9317272901535034,0.9680436253547668,0,0,1500,1000
32,2256,47,462,95,39,70.3125,484.375,0.9290317296981812,0.9764088988304138,0,0,1500,1000
33,5018,1264,0,64,136,1289.0625,78.125,0.928775429725647,0.9719057083129883,0,0,1500,1000
34,2959,1126,0,59,165,1148.4375,109.375,0.9273809194564819,0.9510582089424133,0,0,1500,1000
35,1249,1456,488,43,42,1476.5625,515.625,0.9247250556945801,0.9604430198669434,0,0,1500,1000
36,3739,4,646,104,71,23.4375,703.125,0.9229681491851807,0.9611344337463379,0,0,1500,1000
37,5927,376,775,108,94,445.3125,828.125,0.9224733114242554,0.9528675079345703,0,0,1500,1000
38,6863,17,742,115,87,117.1875,765.625,0.9220111966133118,0.9762521386146545,0,0,1500,1000
39,36234,332,545,245,272,492.1875,609.375,0.921877920627594,0.96128249168396,0,0,1500,1000
40,10474,1432,431,67,241,1476.5625,609.375,0.9218520522117615,0.9639673233032227,0,0,1500,1000
41,4226,888,140,59,83,914.0625,171.875,0.9215624332427979,0.9637966752052307,0,0,1500,1000
42,7289,576,152,92,134,632.8125,234.375,0.9187024831771851,0.9580701589584351,0,0,1500,1000
43,1974,0,294,82,42,70.3125,296.875,0.9165846109390259,0.9695912003517151,0,0,1500,1000
44,11373,54,151,169,85,70.3125,203.125,0.9165698289871216,0.9671832919120789,0,0,1500,1000
45,1897,135,914,43,57,164.0625,921.875,0.9144963622093201,0.9729448556900024,0,0,1500,1000
46,1440,184,625,47,45,210.9375,640.625,0.9141372442245483,0.9752577543258667,0,0,1500,1000
47,5476,0,337,96,96,70.3125,359.375,0.9124853610992432,0.9509978890419006,0,0,1500,1000
48,27864,54,151,181,337,164.0625,296.875,0.9121426939964294,0.9697725176811218,0,0,1500,1000
49,571,811,851,34,17,820.3125,859.375,0.9114977121353149,0.9843205809593201,0,0,1500,1000
50,5704,1375,0,59,216,1382.8125,171.875,0.9091569781303406,0.9614590406417847,0,0,1500,1000
51,2612,835,133,46,72,867.1875,171.875,0.907586932182312,0.9591147899627686,0,0,1500,1000
52,3756,7,875,129,39,70.3125,890.625,0.9054694175720215,0.9559321999549866,0,0,1500,1000
53,444,1407,687,27,18,1429.6875,703.125,0.9040530920028687,0.9822616577148438,0,0,1500,1000
