id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,32213,0.0,47.0,183.0,210.0,168.0,120.0,0.9851057529449463,0.963542640209198,0,0,512,512
1,1896,376.0,150.0,49.0,51.0,392.0,184.0,0.9768497347831726,0.9811912178993225,0,0,512,512
2,990,40.0,81.0,38.0,45.0,72.0,120.0,0.976778507232666,0.9760956168174744,0,0,512,512
3,1797,460.0,241.0,51.0,63.0,488.0,264.0,0.9740200042724609,0.9648930430412292,0,0,512,512
4,4125,144.0,315.0,35.0,138.0,168.0,360.0,0.9699132442474365,0.9784120917320251,0,0,512,512
5,2022,48.0,122.0,54.0,53.0,72.0,136.0,0.967697262763977,0.971205472946167,0,0,512,512
6,18995,0.0,250.0,120.0,192.0,56.0,312.0,0.9624388217926025,0.9829399585723877,0,0,512,512
7,3055,40.0,81.0,62.0,95.0,72.0,168.0,0.9588944315910339,0.9786199927330017,0,0,512,512
8,83,464.0,209.0,10.0,9.0,472.0,216.0,0.9564988613128662,0.976190447807312,0,0,512,512
9,2969,413.0,175.0,98.0,70.0,472.0,200.0,0.9555751085281372,0.9715702533721924,0,0,512,512
10,489,29.0,301.0,24.0,32.0,40.0,312.0,0.9545840620994568,0.9797979593276978,0,0,512,512
11,36,307.0,404.0,6.0,6.0,312.0,408.0,0.9490694999694824,1.0,0,0,512,512
12,809,188.0,281.0,35.0,31.0,216.0,296.0,0.9436630606651306,0.95652174949646,0,0,512,512
13,90,225.0,162.0,12.0,8.0,232.0,168.0,0.9301854372024536,0.9670329689979553,0,0,512,512
14,54,162.0,371.0,7.0,8.0,168.0,376.0,0.9283617734909058,0.9818181991577148,0,0,512,512
15,177,87.0,51.0,12.0,24.0,88.0,72.0,0.9261610507965088,0.9562841653823853,0,0,512,512
16,619,407.0,221.0,33.0,33.0,424.0,248.0,0.9231079816818237,0.958730161190033,0,0,512,512
17,3274,181.0,310.0,39.0,125.0,200.0,360.0,0.9130208492279053,0.9505658149719238,0,0,512,512
18,767,143.0,450.0,35.0,23.0,152.0,472.0,0.9123444557189941,0.9819355010986328,0,0,512,512
19,2621,82.0,237.0,66.0,64.0,136.0,296.0,0.9119906425476074,0.9543090462684631,0,0,512,512
20,105,116.0,204.0,8.0,16.0,120.0,216.0,0.9109746217727661,0.9626168012619019,0,0,512,512
21,68,196.0,344.0,9.0,8.0,200.0,344.0,0.9094505310058594,0.9855072498321533,0,0,512,512
22,134,50.0,53.0,15.0,18.0,56.0,56.0,0.8916330337524414,0.970588207244873,0,0,512,512
