id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,8752,338,257,173,232,440.0,472.0,1.0047550201416016,0.9826589822769165,0,0,512,512
1,8746,362,378,149,111,408.0,456.0,1.0035030841827393,0.9812004566192627,0,0,512,512
2,2382,0,69,23,150,8.0,104.0,0.9974412322044373,0.9792358875274658,0,0,512,512
3,5735,43,267,97,80,104.0,328.0,0.9903700947761536,0.9870107173919678,0,0,512,512
4,3535,329,255,40,115,360.0,264.0,0.9850353002548218,0.9787650108337402,0,0,512,512
5,226,449,94,16,20,456.0,104.0,0.9819352626800537,0.9868420958518982,0,0,512,512
6,2148,251,5,56,49,264.0,40.0,0.9813686013221741,0.979732871055603,0,0,512,512
7,6746,127,276,87,121,152.0,328.0,0.9808529615402222,0.9788452982902527,0,0,512,512
8,59460,0,168,283,327,72.0,184.0,0.9806855320930481,0.9507449269294739,0,0,512,512
9,258,399,109,18,22,408.0,120.0,0.9756548404693604,0.9846153855323792,0,0,512,512
10,396,490,0,21,19,504.0,8.0,0.9746870994567871,0.9949495196342468,0,0,512,512
11,1156,221,1,32,43,248.0,40.0,0.9742176532745361,0.9743589758872986,0,0,512,512
12,239,395,83,15,19,408.0,88.0,0.9706199169158936,0.9753086566925049,0,0,512,512
13,884,0,84,11,125,8.0,136.0,0.9699716567993164,0.9623059630393982,0,0,512,512
14,13341,61,17,131,129,168.0,120.0,0.969841480255127,0.9717757105827332,0,0,512,512
15,305,401,23,25,16,424.0,40.0,0.9642356634140015,0.9741100072860718,0,0,512,512
16,246,426,28,17,20,440.0,40.0,0.9599299430847168,0.9799196720123291,0,0,512,512
17,2930,193,91,105,74,232.0,136.0,0.9593741297721863,0.9711021780967712,0,0,512,512
18,255,392,47,19,15,408.0,56.0,0.9560748934745789,0.9921875,0,0,512,512
19,17006,0,9,202,144,120.0,152.0,0.9551911354064941,0.9863790273666382,0,0,512,512
20,1141,183,1,39,41,216.0,8.0,0.9540316462516785,0.9715517163276672,0,0,512,512
21,25333,385,174,126,242,440.0,264.0,0.953510582447052,0.9714162945747375,0,0,512,512
22,1597,289,76,51,39,296.0,88.0,0.9482058882713318,0.9607602953910828,0,0,512,512
23,1902,106,201,56,44,152.0,216.0,0.9441016912460327,0.9735202789306641,0,0,512,512
24,208,0,0,16,17,8.0,8.0,0.9309220314025879,0.9718309640884399,0,0,512,512
25,762,11,79,42,21,40.0,88.0,0.9306554794311523,0.9728682041168213,0,0,512,512
26,803,120,75,31,34,136.0,88.0,0.9303699731826782,0.9597069621086121,0,0,512,512
27,1028,477,70,34,50,504.0,88.0,0.9301376342773438,0.9693192839622498,0,0,512,512
28,17005,54,9,183,145,152.0,136.0,0.9295874834060669,0.9659735560417175,0,0,512,512
29,841,491,20,20,45,504.0,56.0,0.9266190528869629,0.9695550203323364,0,0,512,512
30,1112,304,9,39,47,328.0,40.0,0.9255558252334595,0.9502183198928833,0,0,512,512
31,230,170,414,25,16,184.0,424.0,0.9237363338470459,0.9531915187835693,0,0,512,512
32,325,446,51,45,19,488.0,56.0,0.9196661710739136,0.955089807510376,0,0,512,512
33,12803,43,267,171,131,200.0,328.0,0.9196226000785828,0.97305828332901,0,0,512,512
34,1716,338,213,48,51,360.0,248.0,0.9190659523010254,0.9729262590408325,0,0,512,512
35,797,439,140,72,27,472.0,152.0,0.918848991394043,0.955990195274353,0,0,512,512
36,103,371,98,8,18,376.0,104.0,0.9187972545623779,0.9716981053352356,0,0,512,512
37,117,111,63,12,11,120.0,72.0,0.9055542945861816,0.9914529919624329,0,0,512,512
38,1144,360,294,34,85,376.0,376.0,0.9000067710876465,0.9571551084518433,0,0,512,512
39,620,457,0,37,20,472.0,8.0,0.8966174125671387,0.9512578845024109,0,0,512,512
40,466,466,19,28,30,488.0,24.0,0.8921860456466675,0.9537814855575562,0,0,512,512
41,2144,479,19,32,100,504.0,24.0,0.8903095126152039,0.9619789123535156,0,0,512,512
42,70,455,0,7,12,456.0,8.0,0.8893325328826904,0.9583333134651184,0,0,512,512
