id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,10940,0,420,67,207,18.75,500.4375,1.0142600536346436,0.9814345240592957,0,0,1200,628
1,22266,422,0,169,152,431.25,49.0625,0.9823872447013855,0.9911017417907715,0,0,1200,628
2,5680,539,289,76,99,581.25,363.0625,0.9693558216094971,0.9797874093055725,0,0,1200,628
3,13405,0,0,423,50,93.75,29.4375,0.9651482701301575,0.9775612354278564,0,0,1200,628
4,1038,1093,171,38,37,1106.25,186.4375,0.9627835750579834,0.9753320813179016,0,0,1200,628
5,1381,651,453,46,38,656.25,480.8125,0.9625333547592163,0.9799283146858215,0,0,1200,628
6,13071,755,144,213,103,956.25,186.4375,0.9624767899513245,0.9758862853050232,0,0,1200,628
7,41772,25,416,590,211,131.25,598.5625,0.9613851308822632,0.9529277086257935,0,0,1200,628
8,5828,615,315,111,67,693.75,343.4375,0.9607608914375305,0.9737465977668762,0,0,1200,628
9,2268,956,116,65,48,993.75,147.1875,0.9596704244613647,0.975683867931366,0,0,1200,628
10,25072,422,0,169,300,431.25,29.4375,0.9593042731285095,0.964074432849884,0,0,1200,628
11,7452,549,0,67,233,581.25,206.0625,0.9592286348342896,0.9769932627677917,0,0,1200,628
12,6094,619,181,99,89,693.75,225.6875,0.9571820497512817,0.9721547961235046,0,0,1200,628
13,32008,911,348,288,278,1181.25,441.5625,0.9563148617744446,0.9651476740837097,0,0,1200,628
14,5809,1093,315,106,135,1181.25,402.3125,0.955673098564148,0.9763444662094116,0,0,1200,628
15,645,0,0,35,21,18.75,9.8125,0.9533486366271973,0.987730085849762,0,0,1200,628
16,4726,254,475,85,82,281.25,520.0625,0.9459438323974609,0.9728544354438782,0,0,1200,628
17,1858,1135,314,64,59,1181.25,323.8125,0.9447520971298218,0.9791777729988098,0,0,1200,628
18,1459,0,123,53,42,18.75,147.1875,0.9446446895599365,0.9776725172996521,0,0,1200,628
19,4691,616,0,168,59,693.75,9.8125,0.9433172941207886,0.9539966583251953,0,0,1200,628
20,2145,103,31,74,45,131.25,49.0625,0.9417096376419067,0.9660082459449768,0,0,1200,628
21,2141,1059,415,106,27,1106.25,421.9375,0.94141685962677,0.973222553730011,0,0,1200,628
22,3201,51,42,75,71,93.75,68.6875,0.9405890703201294,0.9584224820137024,0,0,1200,628
23,6999,538,242,77,147,581.25,304.1875,0.9404854774475098,0.9745905995368958,0,0,1200,628
24,4798,199,448,80,81,243.75,480.8125,0.9404420852661133,0.9704736471176147,0,0,1200,628
25,2025,616,376,58,44,618.75,402.3125,0.9377110004425049,0.969447135925293,0,0,1200,628
26,8383,824,356,131,166,918.75,500.4375,0.9362514019012451,0.9657518267631531,0,0,1200,628
27,33789,620,0,579,313,1143.75,9.8125,0.9353715181350708,0.9530821442604065,0,0,1200,628
28,2072,720,7,62,48,731.25,9.8125,0.9331127405166626,0.9644718170166016,0,0,1200,628
29,7307,899,36,186,275,993.75,186.4375,0.9323163032531738,0.9621323943138123,0,0,1200,628
30,1726,615,334,51,49,656.25,363.0625,0.9317617416381836,0.9685714244842529,0,0,1200,628
31,2681,280,0,143,23,356.25,9.8125,0.9312275648117065,0.9547280073165894,0,0,1200,628
32,34138,985,0,214,313,1106.25,245.3125,0.9310315847396851,0.9536173939704895,0,0,1200,628
33,2126,841,0,24,157,843.75,49.0625,0.930698037147522,0.970274031162262,0,0,1200,628
34,6443,934,411,152,117,956.25,421.9375,0.9294780492782593,0.9501209259033203,0,0,1200,628
35,2741,955,71,63,52,993.75,88.3125,0.9284123182296753,0.970588207244873,0,0,1200,628
36,5484,52,31,124,81,93.75,68.6875,0.9278673529624939,0.9721173048019409,0,0,1200,628
37,3505,1062,75,65,76,1106.25,88.3125,0.9260616302490234,0.9724564552307129,0,0,1200,628
38,1337,663,370,59,40,693.75,382.6875,0.9254448413848877,0.9560761451721191,0,0,1200,628
39,2194,865,0,23,157,881.25,107.9375,0.9235809445381165,0.9669199585914612,0,0,1200,628
40,7589,842,144,127,76,918.75,186.4375,0.9233899116516113,0.9627184271812439,0,0,1200,628
41,465,218,530,35,16,243.75,539.6875,0.9232401847839355,0.9663158059120178,0,0,1200,628
42,2640,0,377,110,46,56.25,402.3125,0.9223465919494629,0.955234944820404,0,0,1200,628
