id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,6175,456,176,134,87,510.0,199.0625,0.9960248470306396,0.9809080958366394,0,0,640,364
1,8708,209,58,118,100,310.0,108.0625,0.9952667951583862,0.9783028364181519,0,0,640,364
2,250,617,344,22,19,630.0,358.3125,0.9936491250991821,0.9764705896377563,0,0,640,364
3,12525,373,70,147,121,510.0,85.3125,0.9926095008850098,0.9751577377319336,0,0,640,364
4,4923,328,44,107,90,370.0,73.9375,0.9781262278556824,0.962256669998169,0,0,640,364
5,706,519,103,40,30,530.0,130.8125,0.9753897190093994,0.973500669002533,0,0,640,364
6,12816,372,69,169,157,430.0,142.1875,0.9729600548744202,0.9636142253875732,0,0,640,364
7,2253,469,221,59,63,510.0,267.3125,0.9691718816757202,0.970318615436554,0,0,640,364
8,12809,0,152,133,210,10.0,301.4375,0.9676092863082886,0.9615708589553833,0,0,640,364
9,811,0,319,32,44,10.0,346.9375,0.9625413417816162,0.9816849827766418,0,0,640,364
10,1791,285,136,58,43,330.0,142.1875,0.9590338468551636,0.9702807068824768,0,0,640,364
11,12822,336,69,205,126,430.0,108.0625,0.9536476731300354,0.9704822301864624,0,0,640,364
12,22689,214,0,425,117,370.0,17.0625,0.9514747858047485,0.9529370665550232,0,0,640,364
13,1074,118,213,42,39,150.0,244.5625,0.9512438774108887,0.9642857313156128,0,0,640,364
14,393,318,263,28,19,330.0,267.3125,0.9496882557868958,0.9698492288589478,0,0,640,364
15,257,351,348,18,15,350.0,358.3125,0.9468028545379639,0.9768339991569519,0,0,640,364
16,4053,515,133,88,86,550.0,199.0625,0.9442099332809448,0.9620314240455627,0,0,640,364
17,19615,19,0,195,122,90.0,17.0625,0.9421114325523376,0.9531594514846802,0,0,640,364
18,4407,389,147,139,86,510.0,164.9375,0.9412106275558472,0.9546861052513123,0,0,640,364
19,4219,218,58,107,65,250.0,108.0625,0.9327107667922974,0.9606025218963623,0,0,640,364
20,231,326,309,15,17,330.0,312.8125,0.9318032264709473,0.9533898234367371,0,0,640,364
21,8490,389,132,214,101,510.0,164.9375,0.9297183156013489,0.9533732533454895,0,0,640,364
22,13545,118,155,232,96,190.0,221.8125,0.9291503429412842,0.9551073312759399,0,0,640,364
23,2362,0,0,37,109,10.0,28.4375,0.9290950298309326,0.9688019752502441,0,0,640,364
24,259,616,318,23,45,630.0,358.3125,0.9232855439186096,0.977011501789093,0,0,640,364
25,2047,351,147,55,52,370.0,164.9375,0.9176775217056274,0.9527220726013184,0,0,640,364
26,592,217,341,38,22,230.0,346.9375,0.9124218225479126,0.9519071578979492,0,0,640,364
27,8751,209,56,223,102,250.0,73.9375,0.9084492921829224,0.9589908719062805,0,0,640,364
28,126,278,270,16,9,290.0,278.6875,0.9063008427619934,0.9689922332763672,0,0,640,364
29,148,342,327,16,22,350.0,335.5625,0.905285120010376,0.9671052694320679,0,0,640,364
30,240,424,250,26,16,430.0,255.9375,0.9044157266616821,0.9834710955619812,0,0,640,364
31,234,479,284,15,17,490.0,301.4375,0.8978127241134644,0.9788135886192322,0,0,640,364
32,8550,389,132,214,149,470.0,164.9375,0.8895617723464966,0.9520992040634155,0,0,640,364
33,4300,209,94,117,64,250.0,130.8125,0.8892571926116943,0.9508159756660461,0,0,640,364
34,191,318,348,14,15,330.0,358.3125,0.8840665817260742,0.9791666865348816,0,0,640,364
35,61,323,285,10,8,330.0,290.0625,0.8812253475189209,0.9677419066429138,0,0,640,364
