id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,36307,505,0,231,195,703.125,152.34375,0.986496090888977,0.9663318991661072,0,0,1000,750
1,3968,65,241,142,68,140.625,269.53125,0.9834120869636536,0.9763975143432617,0,0,1000,750
2,5475,589,457,71,110,640.625,503.90625,0.9825795292854309,0.9845958948135376,0,0,1000,750
3,17604,680,199,142,151,703.125,292.96875,0.9809358716011047,0.9866350889205933,0,0,1000,750
4,57782,746,0,253,347,921.875,35.15625,0.9751152992248535,0.9556690454483032,0,0,1000,750
5,11580,396,188,111,118,453.125,269.53125,0.9739601016044617,0.9817855358123779,0,0,1000,750
6,1488,543,446,52,37,578.125,457.03125,0.9716805219650269,0.9701789021492004,0,0,1000,750
7,3798,623,431,75,70,671.875,433.59375,0.969447672367096,0.9796662926673889,0,0,1000,750
8,1810,855,0,144,21,984.375,11.71875,0.9685293436050415,0.985729992389679,0,0,1000,750
9,2829,69,325,81,57,109.375,363.28125,0.9663702249526978,0.9824868440628052,0,0,1000,750
10,6259,495,495,98,95,546.875,574.21875,0.9651347398757935,0.9604811072349548,0,0,1000,750
11,1757,604,365,47,48,640.625,386.71875,0.9648343324661255,0.9786156415939331,0,0,1000,750
12,2765,504,0,225,48,671.875,35.15625,0.9639140367507935,0.9746428728103638,0,0,1000,750
13,3222,396,189,108,38,421.875,222.65625,0.9623966217041016,0.9643509984016418,0,0,1000,750
14,4473,518,128,117,65,578.125,175.78125,0.9619125127792358,0.9557114839553833,0,0,1000,750
15,3079,551,665,110,83,609.375,714.84375,0.9586011171340942,0.9775208830833435,0,0,1000,750
16,8046,703,0,78,195,765.625,58.59375,0.9574406743049622,0.97050541639328,0,0,1000,750
17,635,958,307,41,41,984.375,316.40625,0.9539153575897217,0.9707241654396057,0,0,1000,750
18,1907,589,411,53,55,609.375,433.59375,0.9535030126571655,0.9715909361839294,0,0,1000,750
19,4501,212,641,87,67,265.625,667.96875,0.9506813883781433,0.9579631686210632,0,0,1000,750
20,1928,127,405,63,57,171.875,433.59375,0.9504739046096802,0.9749232530593872,0,0,1000,750
21,7449,496,450,96,139,578.125,574.21875,0.9503987431526184,0.9689932465553284,0,0,1000,750
22,2407,142,290,72,61,203.125,316.40625,0.9487375617027283,0.958198070526123,0,0,1000,750
23,880,200,0,20,61,203.125,35.15625,0.9470843076705933,0.9707536697387695,0,0,1000,750
24,3966,0,0,99,63,46.875,35.15625,0.9456355571746826,0.9787659049034119,0,0,1000,750
25,9889,646,551,213,135,765.625,574.21875,0.9435834288597107,0.9751049876213074,0,0,1000,750
