id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,24845,924,70,183,171,967.5,105.21875,0.9901703596115112,0.9800295233726501,0,0,1440,962
1,3314,1263,26,77,52,1282.5,45.09375,0.9847286939620972,0.9776186347007751,0,0,1440,962
2,134654,211,450,909,509,877.5,916.90625,0.9810764193534851,0.9534909129142761,0,0,1440,962
3,13744,273,165,157,118,292.5,195.40625,0.9809065461158752,0.9691283106803894,0,0,1440,962
4,7161,754,512,106,94,787.5,586.21875,0.9790036678314209,0.9800664186477661,0,0,1440,962
5,7022,204,0,121,73,292.5,15.03125,0.9769827127456665,0.9830675721168518,0,0,1440,962
6,7862,780,588,105,94,787.5,646.34375,0.9737220406532288,0.9776297807693481,0,0,1440,962
7,17806,1151,736,123,225,1192.5,826.71875,0.9716110229492188,0.9745838046073914,0,0,1440,962
8,1532,564,0,76,34,607.5,15.03125,0.9695028066635132,0.9857235550880432,0,0,1440,962
9,14847,1090,472,107,238,1102.5,526.09375,0.9647612571716309,0.984376072883606,0,0,1440,962
10,81736,456,0,466,262,742.5,15.03125,0.9642610549926758,0.9662858843803406,0,0,1440,962
11,3636,84,88,80,60,157.5,105.21875,0.9642298221588135,0.979019045829773,0,0,1440,962
12,11958,403,0,170,106,517.5,15.03125,0.9614217281341553,0.9536418318748474,0,0,1440,962
13,8819,894,471,86,229,922.5,616.28125,0.9597858190536499,0.975361168384552,0,0,1440,962
14,14727,1326,548,113,239,1372.5,706.46875,0.9585681557655334,0.969103217124939,0,0,1440,962
15,2717,26,16,60,59,67.5,45.09375,0.95518958568573,0.9792500734329224,0,0,1440,962
16,3181,73,471,60,70,112.5,496.03125,0.9548494815826416,0.9791082143783569,0,0,1440,962
17,3305,0,90,75,58,22.5,105.21875,0.9540932178497314,0.9855769276618958,0,0,1440,962
18,18480,1160,427,212,138,1237.5,435.90625,0.953563928604126,0.95981764793396,0,0,1440,962
19,4990,189,51,124,67,202.5,105.21875,0.9510981440544128,0.9790555238723755,0,0,1440,962
20,4403,0,504,94,88,67.5,526.09375,0.9467434287071228,0.9782267212867737,0,0,1440,962
21,11496,198,0,128,117,292.5,15.03125,0.9461450576782227,0.9637203812599182,0,0,1440,962
22,3109,190,72,90,46,247.5,105.21875,0.9446351528167725,0.9656151533126831,0,0,1440,962
23,3172,505,446,67,68,562.5,465.96875,0.9444984197616577,0.9736106991767883,0,0,1440,962
24,10426,1050,41,118,168,1147.5,135.28125,0.9428741335868835,0.9689329266548157,0,0,1440,962
25,2764,1119,707,89,46,1147.5,736.53125,0.9425231218338013,0.9763948321342468,0,0,1440,962
26,6490,237,111,108,89,247.5,165.34375,0.9423074126243591,0.9696555733680725,0,0,1440,962
27,7410,278,166,146,74,337.5,225.46875,0.9375220537185669,0.9566996693611145,0,0,1440,962
28,9075,807,306,84,202,877.5,435.90625,0.936931312084198,0.9684016704559326,0,0,1440,962
29,9722,1279,542,128,122,1327.5,586.21875,0.9354050159454346,0.9598871469497681,0,0,1440,962
30,4771,1104,0,138,72,1192.5,15.03125,0.9351989030838013,0.9560147523880005,0,0,1440,962
31,1698,24,214,70,29,67.5,225.46875,0.9349702596664429,0.9783878326416016,0,0,1440,962
32,288,1188,797,20,16,1192.5,796.65625,0.9337307214736938,0.9931034445762634,0,0,1440,962
33,3268,1315,187,81,54,1372.5,195.40625,0.931755542755127,0.9707390666007996,0,0,1440,962
34,4717,925,569,129,99,967.5,616.28125,0.931578516960144,0.9591031670570374,0,0,1440,962
35,4655,73,439,68,101,112.5,496.03125,0.9308599829673767,0.9689217805862427,0,0,1440,962
36,3485,33,130,105,60,67.5,135.28125,0.9303063154220581,0.9767573475837708,0,0,1440,962
37,2954,72,41,72,50,112.5,75.15625,0.9301652908325195,0.9643689393997192,0,0,1440,962
38,4553,0,158,104,58,67.5,165.34375,0.9295976161956787,0.965673565864563,0,0,1440,962
39,5707,14,375,78,132,67.5,405.84375,0.9259620904922485,0.9543511867523193,0,0,1440,962
40,7794,144,758,78,203,157.5,946.96875,0.9254411458969116,0.9620364308357239,0,0,1440,962
41,1861,253,50,61,58,292.5,75.15625,0.9233534336090088,0.9625921845436096,0,0,1440,962
42,36268,1208,185,231,313,1327.5,285.59375,0.9229269623756409,0.9624184370040894,0,0,1440,962
43,3242,0,581,103,83,67.5,616.28125,0.9206287860870361,0.963355541229248,0,0,1440,962
44,4075,1123,183,56,150,1147.5,225.46875,0.919884204864502,0.9502986669540405,0,0,1440,962
45,5169,875,470,64,124,922.5,496.03125,0.9197951555252075,0.968981921672821,0,0,1440,962
46,2827,999,0,51,72,1012.5,15.03125,0.91773521900177,0.9595575332641602,0,0,1440,962
47,15261,763,679,219,117,877.5,766.59375,0.9175642132759094,0.9562287330627441,0,0,1440,962
48,17897,455,0,264,252,517.5,105.21875,0.9173633456230164,0.9611378908157349,0,0,1440,962
49,1226,540,552,80,22,562.5,556.15625,0.914702296257019,0.97661292552948,0,0,1440,962
50,17751,0,435,228,265,157.5,586.21875,0.9138977527618408,0.955716073513031,0,0,1440,962
51,2853,0,538,83,54,67.5,556.15625,0.9129669666290283,0.9699792861938477,0,0,1440,962
52,2374,128,30,59,67,157.5,75.15625,0.9129494428634644,0.9676750898361206,0,0,1440,962
53,3773,786,589,96,53,832.5,616.28125,0.9119088649749756,0.9556650519371033,0,0,1440,962
54,5344,72,31,115,67,112.5,75.15625,0.9115791916847229,0.9710918664932251,0,0,1440,962
55,6203,561,451,91,100,607.5,465.96875,0.9112486243247986,0.9608867764472961,0,0,1440,962
56,1619,0,476,59,34,22.5,496.03125,0.9110180139541626,0.9707317352294922,0,0,1440,962
57,841,681,193,48,26,697.5,195.40625,0.9104325175285339,0.96612149477005,0,0,1440,962
58,481,291,506,11,49,292.5,556.15625,0.9101608991622925,0.9835729002952576,0,0,1440,962
59,4225,0,383,58,126,22.5,435.90625,0.9087569117546082,0.9522271156311035,0,0,1440,962
60,516,14,510,33,22,22.5,526.09375,0.9084272384643555,0.9618320465087891,0,0,1440,962
61,3456,611,448,111,57,652.5,465.96875,0.9079345464706421,0.9568040370941162,0,0,1440,962
62,2323,422,563,94,49,427.5,586.21875,0.9078782796859741,0.96875,0,0,1440,962
63,131618,341,572,697,299,382.5,706.46875,0.9076298475265503,0.9559179544448853,0,0,1440,962
64,908,984,616,39,37,1012.5,646.34375,0.9074591398239136,0.9706840515136719,0,0,1440,962
65,1047,1397,184,42,50,1417.5,225.46875,0.9065632820129395,0.9773798584938049,0,0,1440,962
66,8176,864,0,136,197,967.5,75.15625,0.9056901335716248,0.9500119090080261,0,0,1440,962
67,6335,272,202,158,81,292.5,255.53125,0.9054367542266846,0.950569748878479,0,0,1440,962
68,13863,45,121,220,250,157.5,315.65625,0.9036189317703247,0.9530022740364075,0,0,1440,962
